Time_sec,MoCap_Angle_rad,Optimized_Angle_rad,Filtered_Net_A
0.0,0.3880328019774859,0.0,-0.008700787131711423
0.003999948501586914,0.3879635991495567,0.0,-0.01827846707375389
0.008999824523925781,0.38806491441522634,0.0,-0.03025042428091683
0.014999866485595703,0.3880856260449563,0.0,-0.040025828830329443
0.019999980926513672,0.38816367709962574,0.0,-0.045325042659975334
0.023999929428100586,0.3881911642719052,0.0,-0.05008285656229486
0.029999971389770508,0.38822678701825586,0.0,-0.05700906253203861
0.034999847412109375,0.38806179012997666,0.0,-0.06278071735964316
0.03899979591369629,0.38817675007761815,0.0,-0.06755568892244963
0.04399991035461426,0.3881424637924766,0.0,-0.0740670199244028
0.04999995231628418,0.3881826893221946,0.0,-0.08188049293580626
0.05499982833862305,0.38821134404444146,0.0,-0.08981108580553636
0.05899977684020996,0.3881584233866144,0.0,-0.09568491263954554
0.06399989128112793,0.38815329266557286,0.0,-0.10443220617318184
0.06999993324279785,0.38815421488767315,0.0,-0.112593679522684
0.07399988174438477,0.3880417570511634,0.0,-0.11803455365383705
0.07899999618530273,0.38803762665471003,0.0,-0.12612387768172145
0.08499979972839355,0.38790454871543606,0.0,-0.1362921444500205
0.08999991416931152,0.3879816988978311,0.0,-0.14476617149809393
0.09399986267089844,0.3879684773423264,0.0,-0.15243563745029787
0.0989999771118164,0.38800843522133566,0.0,-0.16112995762602636
0.10499978065490723,0.3879305483898351,0.0,-0.17144510174025232
0.1099998950958252,0.3880564661949803,0.0,-0.17975417205479718
0.11399984359741211,0.3881113335878024,0.0,-0.18640119058746546
0.11999988555908203,0.38808442702070306,0.0,-0.1966848897435876
0.125,0.3879425032276076,0.0,-0.20413513485566834
0.12899994850158691,0.38803438234344545,0.0,-0.21009511779698903
0.13399982452392578,0.3880366043836814,0.0,-0.2179560250138063
0.1399998664855957,0.3881347818473901,0.0,-0.2264023893552987
0.14499998092651367,0.38803587150823954,0.0,-0.234025802194338
0.14899992942810059,0.38803367748079737,0.0,-0.23955775682246142
0.1549999713897705,0.38803133998184436,0.0,-0.24785585363186446
0.15999984741210938,0.38797746775035663,0.0,-0.2535305619087171
0.1639997959136963,0.3880815961787073,0.0,-0.256674016793042
0.16899991035461426,0.38813014477862545,0.0,-0.2606034759236412
0.17499995231628418,0.3883384123457485,0.0,-0.2666828155358177
0.17999982833862305,0.38815022816899175,0.0,-0.26969129525026153
0.18399977684020996,0.38827892677672055,0.0,-0.2720981077136264
0.18899989128112793,0.3883718726431262,0.0,-0.27521765317579433
0.19499993324279785,0.3882603001944096,0.0,-0.2785901137582928
0.19899988174438477,0.3882640872661529,0.0,-0.2807015199458456
0.20399999618530273,0.38826604540206433,0.0,-0.2823596986193738
0.20999979972839355,0.3882033089876231,0.0,-0.2843494023347723
0.21499991416931152,0.3881266981639401,0.0,-0.2856845061718214
0.21899986267089844,0.3881105139094869,0.0,-0.28643294455249285
0.2239999771118164,0.3880084516004966,0.0,-0.28736852598656576
0.22999978065490723,0.38805608356067944,0.0,-0.2879575411911441
0.2349998950958252,0.3854326147376527,0.0,-0.2882105183614421
0.2389998435974121,0.38451183066071715,0.0,-0.2884128928601113
0.24499988555908203,0.3874994497173807,0.0,-0.28794758524726954
0.25,0.3883694107961608,0.0,-0.2876779237410955
0.2539999485015869,0.38825411478074295,0.0,-0.28746220225105734
0.2589998245239258,0.3881192899852069,0.0,-0.2863485472559236
0.2649998664855957,0.38793520742248533,0.0,-0.28526939597367235
0.26999998092651367,0.3879353541164965,0.0,-0.2840228772914747
0.2739999294281006,0.38777244123251253,0.0,-0.2833363457448271
0.2799999713897705,0.38520394053392054,0.0,-0.2818956402089128
0.2849998474121094,0.38416773511330804,0.0,-0.28098231393023504
0.2889997959136963,0.3842403496035942,0.0,-0.28025164419691867
0.29399991035461426,0.3866766295891529,0.0,-0.27840223535900205
0.2999999523162842,0.3857132324700632,0.0,-0.2777019974046681
0.30499982833862305,0.38448857999595437,0.0,-0.27711848432589764
0.30899977684020996,0.38442889148900994,0.0,-0.27613075235344603
0.31399989128112793,0.3843935892180678,0.0,-0.27539105035884043
0.31999993324279785,0.38465423222749257,0.0,-0.2745034220736867
0.32399988174438477,0.3846717974405957,0.0,-0.27379609873926053
0.32899999618530273,0.38480571667621266,0.0,-0.272995823192039
0.33499979972839355,0.38473139787260013,0.0,-0.2720834777962665
0.3399999141693115,0.38487480390713136,0.0,-0.27171460280155424
0.34399986267089844,0.3847688035007979,0.0,-0.2714195133591411
0.3489999771118164,0.38703755328339734,0.0,-0.2710433047829408
0.3549997806549072,0.38588792640312686,0.0,-0.27107735996268373
0.3599998950958252,0.3846966887814477,0.0,-0.2711057408579577
0.3639998435974121,0.38462416622784323,0.0,-0.2715738385030842
0.36999988555908203,0.38467048741973736,0.0,-0.2723679750937313
0.375,0.3849829413366208,0.0,-0.2731896596114479
0.3789999485015869,0.38481972880688353,0.0,-0.27379661693314733
0.3839998245239258,0.38482660778406835,0.0,-0.2745553045407863
0.3899998664855957,0.3849124110347303,0.0,-0.27565581361717895
0.39499998092651367,0.38506372253498594,0.0,-0.2766124145357178
0.3989999294281006,0.38506428758866157,0.0,-0.2773776679026035
0.4049999713897705,0.3850862676311451,0.0,-0.27915381916465504
0.4099998474121094,0.38509718923974806,0.0,-0.28004465969283193
0.4139997959136963,0.3851309121597308,0.0,-0.2807573406113014
0.41899991035461426,0.3851546183436736,0.0,-0.28196235271837733
0.4249999523162842,0.3853493579592903,0.0,-0.2834723814491179
0.42999982833862305,0.38533687609214573,0.0,-0.28462796691303865
0.43399977684020996,0.3852329252273873,0.0,-0.2854374450160148
0.43899989128112793,0.38533150895283486,0.0,-0.28644932883169194
0.44499993324279785,0.38544364198261766,0.0,-0.2875803393301291
0.44899988174438477,0.38530825884427033,0.0,-0.2882013194124972
0.45399999618530273,0.38547398614538886,0.0,-0.2889775722757877
0.45999979972839355,0.3855816829736143,0.0,-0.2898607931750227
0.4649999141693115,0.3854259230048398,0.0,-0.2905707145773345
0.46899986267089844,0.3855563826199519,0.0,-0.2912408592678481
0.4739999771118164,0.3854385160520247,0.0,-0.2914158167465779
0.4799997806549072,0.3854645531368615,0.0,-0.2916257540416492
0.4849998950958252,0.38517725544297066,0.0,-0.29182713201581084
0.4889998435974121,0.38521426468123754,0.0,-0.2918883405863771
0.49499988555908203,0.38527982571786934,0.0,-0.29198015526640747
0.5,0.38532489195950714,0.0,-0.29225968760914206
0.5039999485015869,0.38538003267468,0.0,-0.2925131537784305
0.5089998245239258,0.3853497425006215,0.0,-0.2929166471418228
0.5149998664855957,0.3853777119602297,0.0,-0.29408930250761584
0.5199999809265137,0.38552416857886224,0.0,-0.29506653084471396
0.5239999294281006,0.3854602120338943,0.0,-0.2978977099387263
0.5299999713897705,0.38563507721261975,0.0,-0.29890289508995815
0.5349998474121094,0.38552909780064737,0.0,-0.29974052275452473
0.5389997959136963,0.38557167785618934,0.0,-0.30179335783885625
0.5439999103546143,0.3855950695343948,0.0,-0.3046014448078897
0.5499999523162842,0.3856760840902233,0.0,-0.3079710956119473
0.554999828338623,0.3854504176472759,0.0,-0.31155423812490735
0.55899977684021,0.3855504668098933,0.0,-0.31450064826038077
0.5639998912811279,0.3856152739133792,0.0,-0.3185941946113853
0.5699999332427979,0.3855608009536678,0.0,-0.3235840880213313
0.5739998817443848,0.3855562975833656,0.0,-0.32691061753490774
0.5789999961853027,0.3855899800349796,0.0,-0.33089605865945354
0.5849997997283936,0.38554229218695935,0.0,-0.3345773221822044
0.5899999141693115,0.3856576458989813,0.0,-0.3376452124503994
0.5939998626708984,0.3854608967253544,0.0,-0.3405780576948902
0.5989999771118164,0.3853964941898588,0.0,-0.34497990313759946
0.6049997806549072,0.3855547214757134,0.0,-0.3498741389468478
0.6099998950958252,0.38553712221991004,0.0,-0.3529536989870919
0.6139998435974121,0.38764302195048556,0.0,-0.35541725891438425
0.619999885559082,0.3863963126302495,0.0,-0.3597045947134448
0.625,0.38506995903518626,0.0,-0.364598999442293
0.6289999485015869,0.38509597355478153,0.0,-0.3685143831985341
0.6339998245239258,0.38531602588459485,0.0,-0.3735178446735421
0.6399998664855957,0.385516651234947,0.0,-0.37676599920254
0.6449999809265137,0.3854630297996579,0.0,-0.3794728376664256
0.6489999294281006,0.38551852316473934,0.0,-0.38294435335003535
0.6549999713897705,0.38834079509434133,0.0,-0.3890049697447946
0.6599998474121094,0.38664280637258075,0.0,-0.3937934994704855
0.6639997959136963,0.3857092428334007,0.0,-0.39742897219048445
0.6689999103546143,0.38514047878181173,0.0,-0.4019734756108706
0.6749999523162842,0.3856152431195781,0.0,-0.4067244091340792
0.679999828338623,0.3858600962103197,0.0,-0.4094782401100243
0.68399977684021,0.38782681719822243,0.0,-0.4116813311540104
0.6889998912811279,0.3870764024296455,0.0,-0.41451269611403807
0.6949999332427979,0.3883767752319588,0.0,-0.4179476336554047
0.6989998817443848,0.38697148713787155,0.0,-0.42087242002190617
0.7039999961853027,0.3857808035978669,0.0,-0.4231601000753688
0.7099997997283936,0.3885259878884464,0.0,-0.4259051634238996
0.7149999141693115,0.3891894675825547,0.0,-0.42805992878747223
0.7189998626708984,0.38907098122255274,0.0,-0.4288775033243553
0.7239999771118164,0.38892788230757425,0.0,-0.42989950804435967
0.7299997806549072,0.3887311168904448,0.0,-0.4311787725444435
0.7349998950958252,0.3886829735072299,0.0,-0.43228998041266514
0.7389998435974121,0.38850079679795085,0.0,-0.43310574047342043
0.744999885559082,0.3883907567336406,0.0,-0.43359133324911536
0.75,0.3883379618892124,0.0,-0.43399600032739055
0.7539999485015869,0.388324225084687,0.0,-0.43432035322694623
0.7589998245239258,0.388347608326243,0.0,-0.43419492111161545
0.7649998664855957,0.3885167992946352,0.0,-0.43404439778824444
0.7699999809265137,0.3884989067200484,0.0,-0.4336974638354736
0.7739999294281006,0.3866280664127044,0.0,-0.43341423449861344
0.7799999713897705,0.38802397044815645,0.0,-0.43298938205232257
0.7849998474121094,0.38864052787160214,0.0,-0.43236597398311066
0.7889997959136963,0.3866662533117483,0.0,-0.4318684167019192
0.7939999103546143,0.3854090988952004,0.0,-0.43124096706691467
0.7999999523162842,0.3853447528216806,0.0,-0.43045408341898117
0.804999828338623,0.3855011116644338,0.0,-0.4297983678908554
0.80899977684021,0.3855870337544392,0.0,-0.4291174637113886
0.8139998912811279,0.38550679924550707,0.0,-0.4283033208865689
0.8199999332427979,0.3853612030735574,0.0,-0.4272180495658763
0.8239998817443848,0.38536039937434,0.0,-0.4262939204374839
0.8289999961853027,0.3852849379392375,0.0,-0.4251387177146701
0.8349997997283936,0.3852514091078801,0.0,-0.4236968401877406
0.8399999141693115,0.38507591409371356,0.0,-0.42237054025259496
0.8439998626708984,0.38508184234266135,0.0,-0.4213095382493555
0.8489999771118164,0.38504222961263807,0.0,-0.4197694114023674
0.8549997806549072,0.384965473366289,0.0,-0.41787854152101817
0.8599998950958252,0.3850487554217881,0.0,-0.4163027289578687
0.8639998435974121,0.38502392309582484,0.0,-0.4153736101792268
0.869999885559082,0.3849052306846344,0.0,-0.4139955022862385
0.875,0.38476970054565546,0.0,-0.4127031853435138
0.8789999485015869,0.3848145259399088,0.0,-0.4115279431448744
0.8839998245239258,0.3848029574377768,0.0,-0.410058907909274
0.8899998664855957,0.38472301949181825,0.0,-0.40828529639635736
0.8949999809265137,0.3846779679988266,0.0,-0.4069864453716291
0.8989999294281006,0.38481786278268193,0.0,-0.4059474017114219
0.9049999713897705,0.38462451676878695,0.0,-0.40412652153527984
0.9099998474121094,0.3846562347083454,0.0,-0.40280996989354934
0.9139997959136963,0.38454496355494877,0.0,-0.4016119162873083
0.9189999103546143,0.38444199885692837,0.0,-0.4000024201876674
0.9249999523162842,0.3844559634482252,0.0,-0.3980710555660976
0.929999828338623,0.38444515892814285,0.0,-0.3962997025897559
0.93399977684021,0.38448397378498506,0.0,-0.39474637527895223
0.9389998912811279,0.3843567591108195,0.0,-0.3928046467004117
0.9449999332427979,0.38456298494672075,0.0,-0.39026674640666587
0.9489998817443848,0.3845735675961243,0.0,-0.3886761860135061
0.9539999961853027,0.3846202243081152,0.0,-0.38668791441755057
0.9599997997283936,0.3847478661626385,0.0,-0.38436827361764975
0.9649999141693115,0.38475985731103807,0.0,-0.38261021130003475
0.9689998626708984,0.38481087738576075,0.0,-0.38100103335934704
0.9739999771118164,0.3848995324389542,0.0,-0.37901995124445875
0.9799997806549072,0.38501915525805813,0.0,-0.37664278495506515
0.9849998950958252,0.38499035557776223,0.0,-0.3744509632585047
0.9889998435974121,0.38505421849338123,0.0,-0.3728038356580726
0.994999885559082,0.3849740895748181,0.0,-0.3703330951685648
1.0,0.38488644798905935,0.0,-0.36758976146549616
1.003999948501587,0.38489631635927385,0.0,-0.365527766131365
1.0089998245239258,0.3848812893962076,0.0,-0.36295030269022144
1.0149998664855957,0.38506732329269516,0.0,-0.36031288491059965
1.0199999809265137,0.38503748097242596,0.0,-0.3581654748105923
1.0239999294281006,0.3849952249251754,0.0,-0.3551262830318205
1.0299999713897705,0.3851050712345951,0.0,-0.35237503851127977
1.0349998474121094,0.38501562050045474,0.0,-0.35008240762674275
